Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
283	Spectrogram 1	1	908.988500000	909.000400000	25468.000	48403.000	Eptesicus serotinus	0.475	0.676	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
284	Waveform 1	1	909.111500000	909.121500000	26328.000	44726.000	Eptesicus serotinus	0.446	0.678	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
284	Spectrogram 1	1	909.111500000	909.121500000	26328.000	44726.000	Eptesicus serotinus	0.446	0.678	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
285	Waveform 1	1	909.326500000	909.338300000	25468.000	46868.000	Eptesicus serotinus	0.394	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
285	Spectrogram 1	1	909.326500000	909.338300000	25468.000	46868.000	Eptesicus serotinus	0.394	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
286	Waveform 1	1	909.551500000	909.562500000	25468.000	44567.000	Eptesicus serotinus	0.451	0.653	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
286	Spectrogram 1	1	909.551500000	909.562500000	25468.000	44567.000	Eptesicus serotinus	0.451	0.653	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
287	Waveform 1	1	909.776500000	909.789300000	24609.000	42590.000	Nyctalus leisleri	0.433	0.633	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
287	Spectrogram 1	1	909.776500000	909.789300000	24609.000	42590.000	Nyctalus leisleri	0.433	0.633	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
288	Waveform 1	1	909.911500000	909.921800000	26328.000	37955.000	Eptesicus serotinus	0.39	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
288	Spectrogram 1	1	909.911500000	909.921800000	26328.000	37955.000	Eptesicus serotinus	0.39	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
289	Waveform 1	1	910.126500000	910.138400000	25468.000	40380.000	Eptesicus serotinus	0.301	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
289	Spectrogram 1	1	910.126500000	910.138400000	25468.000	40380.000	Eptesicus serotinus	0.301	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
290	Waveform 1	1	910.356500000	910.367900000	24609.000	39087.000	Eptesicus serotinus	0.329	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
290	Spectrogram 1	1	910.356500000	910.367900000	24609.000	39087.000	Eptesicus serotinus	0.329	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
291	Waveform 1	1	910.479500000	910.488800000	24609.000	46126.000	Eptesicus serotinus	0.484	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
291	Spectrogram 1	1	910.479500000	910.488800000	24609.000	46126.000	Eptesicus serotinus	0.484	0.647	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
292	Waveform 1	1	910.600500000	910.609700000	26328.000	41985.000	Eptesicus serotinus	0.295	0.608	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
292	Spectrogram 1	1	910.600500000	910.609700000	26328.000	41985.000	Eptesicus serotinus	0.295	0.608	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
293	Waveform 1	1	910.730500000	910.739900000	25468.000	42002.000	Eptesicus serotinus	0.459	0.622	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
293	Spectrogram 1	1	910.730500000	910.739900000	25468.000	42002.000	Eptesicus serotinus	0.459	0.622	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
294	Waveform 1	1	911.072500000	911.084200000	25468.000	43768.000	Eptesicus serotinus	0.348	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
294	Spectrogram 1	1	911.072500000	911.084200000	25468.000	43768.000	Eptesicus serotinus	0.348	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
295	Waveform 1	1	911.320500000	911.330600000	26328.000	41398.000	Eptesicus serotinus	0.358	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
295	Spectrogram 1	1	911.320500000	911.330600000	26328.000	41398.000	Eptesicus serotinus	0.358	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
296	Waveform 1	1	911.561500000	911.570900000	26328.000	41137.000	Eptesicus serotinus	0.385	0.633	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
296	Spectrogram 1	1	911.561500000	911.570900000	26328.000	41137.000	Eptesicus serotinus	0.385	0.633	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
297	Waveform 1	1	911.707500000	911.718400000	27187.000	34863.000	Eptesicus serotinus	0.293	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
297	Spectrogram 1	1	911.707500000	911.718400000	27187.000	34863.000	Eptesicus serotinus	0.293	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
298	Waveform 1	1	911.953500000	911.964200000	26328.000	37932.000	Eptesicus serotinus	0.389	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
298	Spectrogram 1	1	911.953500000	911.964200000	26328.000	37932.000	Eptesicus serotinus	0.389	0.609	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
299	Waveform 1	1	912.437500000	912.447700000	26328.000	41149.000	Eptesicus serotinus	0.473	0.682	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
299	Spectrogram 1	1	912.437500000	912.447700000	26328.000	41149.000	Eptesicus serotinus	0.473	0.682	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
300	Waveform 1	1	912.930500000	912.941700000	25468.000	35012.000	Eptesicus serotinus	0.407	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
300	Spectrogram 1	1	912.930500000	912.941700000	25468.000	35012.000	Eptesicus serotinus	0.407	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
301	Waveform 1	1	913.290500000	913.302800000	25468.000	35172.000	Eptesicus serotinus	0.36	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
301	Spectrogram 1	1	913.290500000	913.302800000	25468.000	35172.000	Eptesicus serotinus	0.36	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
302	Waveform 1	1	913.670500000	913.680800000	25468.000	34316.000	Eptesicus serotinus	0.416	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
302	Spectrogram 1	1	913.670500000	913.680800000	25468.000	34316.000	Eptesicus serotinus	0.416	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
303	Waveform 1	1	914.412500000	914.424700000	26328.000	33493.000	Eptesicus serotinus	0.27	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
303	Spectrogram 1	1	914.412500000	914.424700000	26328.000	33493.000	Eptesicus serotinus	0.27	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
304	Waveform 1	1	914.924500000	914.934400000	25468.000	32323.000	Nyctalus leisleri	0.361	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
304	Spectrogram 1	1	914.924500000	914.934400000	25468.000	32323.000	Nyctalus leisleri	0.361	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
305	Waveform 1	1	915.426500000	915.437900000	25468.000	32344.000	Nyctalus leisleri	0.412	0.654	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
305	Spectrogram 1	1	915.426500000	915.437900000	25468.000	32344.000	Nyctalus leisleri	0.412	0.654	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
306	Waveform 1	1	915.924500000	915.935300000	25468.000	33805.000	Eptesicus serotinus	0.325	0.67	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
306	Spectrogram 1	1	915.924500000	915.935300000	25468.000	33805.000	Eptesicus serotinus	0.325	0.67	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
307	Waveform 1	1	916.167500000	916.178300000	25468.000	33674.000	Eptesicus serotinus	0.306	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
307	Spectrogram 1	1	916.167500000	916.178300000	25468.000	33674.000	Eptesicus serotinus	0.306	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
308	Waveform 1	1	916.421500000	916.433800000	24609.000	32151.000	Eptesicus serotinus	0.294	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
308	Spectrogram 1	1	916.421500000	916.433800000	24609.000	32151.000	Eptesicus serotinus	0.294	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
309	Waveform 1	1	916.675500000	916.686000000	24609.000	33289.000	Eptesicus serotinus	0.366	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
309	Spectrogram 1	1	916.675500000	916.686000000	24609.000	33289.000	Eptesicus serotinus	0.366	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
310	Waveform 1	1	916.927500000	916.938500000	25468.000	33917.000	Eptesicus serotinus	0.299	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
310	Spectrogram 1	1	916.927500000	916.938500000	25468.000	33917.000	Eptesicus serotinus	0.299	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
311	Waveform 1	1	917.309500000	917.319800000	24609.000	32500.000	Nyctalus leisleri	0.28	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
311	Spectrogram 1	1	917.309500000	917.319800000	24609.000	32500.000	Nyctalus leisleri	0.28	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
312	Waveform 1	1	917.948500000	917.958900000	25468.000	33387.000	Nyctalus leisleri	0.334	0.68	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
312	Spectrogram 1	1	917.948500000	917.958900000	25468.000	33387.000	Nyctalus leisleri	0.334	0.68	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
313	Waveform 1	1	918.326500000	918.336900000	25468.000	32991.000	Nyctalus leisleri	0.395	0.691	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
313	Spectrogram 1	1	918.326500000	918.336900000	25468.000	32991.000	Nyctalus leisleri	0.395	0.691	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
314	Waveform 1	1	918.842500000	918.855200000	24609.000	32072.000	Nyctalus leisleri	0.309	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
314	Spectrogram 1	1	918.842500000	918.855200000	24609.000	32072.000	Nyctalus leisleri	0.309	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
315	Waveform 1	1	919.097500000	919.110600000	23750.000	32198.000	Nyctalus leisleri	0.3	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
315	Spectrogram 1	1	919.097500000	919.110600000	23750.000	32198.000	Nyctalus leisleri	0.3	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
316	Waveform 1	1	920.881500000	920.893600000	24609.000	29947.000	Nyctalus leisleri	0.387	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
316	Spectrogram 1	1	920.881500000	920.893600000	24609.000	29947.000	Nyctalus leisleri	0.387	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
317	Waveform 1	1	921.636500000	921.653500000	22890.000	28037.000	Nyctalus leisleri	0.345	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
317	Spectrogram 1	1	921.636500000	921.653500000	22890.000	28037.000	Nyctalus leisleri	0.345	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
318	Waveform 1	1	922.264500000	922.280000000	23750.000	28920.000	Nyctalus leisleri	0.355	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
318	Spectrogram 1	1	922.264500000	922.280000000	23750.000	28920.000	Nyctalus leisleri	0.355	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
319	Waveform 1	1	923.403500000	923.417900000	22890.000	27719.000	Nyctalus leisleri	0.328	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
319	Spectrogram 1	1	923.403500000	923.417900000	22890.000	27719.000	Nyctalus leisleri	0.328	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
320	Waveform 1	1	926.043500000	926.059900000	22031.000	27726.000	Nyctalus leisleri	0.317	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
320	Spectrogram 1	1	926.043500000	926.059900000	22031.000	27726.000	Nyctalus leisleri	0.317	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
321	Waveform 1	1	926.405500000	926.417400000	24609.000	29914.000	Nyctalus leisleri	0.303	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
321	Spectrogram 1	1	926.405500000	926.417400000	24609.000	29914.000	Nyctalus leisleri	0.303	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
322	Waveform 1	1	927.027500000	927.042800000	23750.000	28443.000	Nyctalus leisleri	0.376	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
322	Spectrogram 1	1	927.027500000	927.042800000	23750.000	28443.000	Nyctalus leisleri	0.376	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
323	Waveform 1	1	927.272500000	927.286000000	22890.000	28854.000	Nyctalus leisleri	0.278	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
323	Spectrogram 1	1	927.272500000	927.286000000	22890.000	28854.000	Nyctalus leisleri	0.278	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
324	Waveform 1	1	928.030500000	928.043000000	24609.000	29122.000	Nyctalus leisleri	0.319	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
324	Spectrogram 1	1	928.030500000	928.043000000	24609.000	29122.000	Nyctalus leisleri	0.319	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
325	Waveform 1	1	933.168500000	933.182700000	23750.000	27841.000	Nyctalus leisleri	0.399	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
325	Spectrogram 1	1	933.168500000	933.182700000	23750.000	27841.000	Nyctalus leisleri	0.399	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
326	Waveform 1	1	933.421500000	933.440600000	22890.000	26966.000	Nyctalus leisleri	0.415	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
326	Spectrogram 1	1	933.421500000	933.440600000	22890.000	26966.000	Nyctalus leisleri	0.415	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
327	Waveform 1	1	933.795500000	933.813700000	22890.000	27230.000	Nyctalus leisleri	0.472	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
327	Spectrogram 1	1	933.795500000	933.813700000	22890.000	27230.000	Nyctalus leisleri	0.472	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
328	Waveform 1	1	934.550500000	934.566900000	23750.000	26857.000	Nyctalus leisleri	0.596	0.662	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
328	Spectrogram 1	1	934.550500000	934.566900000	23750.000	26857.000	Nyctalus leisleri	0.596	0.662	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
329	Waveform 1	1	935.194500000	935.211300000	23750.000	27362.000	Nyctalus leisleri	0.449	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
