Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	detection_confidence	Annotation	input_file
816	Spectrogram 1	1	1691.261529120	1691.312556333	23294.118	28941.176	e		
817	Waveform 1	1	1691.543679592	1691.591705204	22941.176	27176.471	v		
817	Spectrogram 1	1	1691.543679592	1691.591705204	22941.176	27176.471	v		
818	Waveform 1	1	1691.804818858	1691.867852474	24000.000	28235.294	e		
818	Spectrogram 1	1	1691.804818858	1691.867852474	24000.000	28235.294	e		
819	Waveform 1	1	1697.749865689	1697.809897704	23647.059	26823.529	v		
819	Spectrogram 1	1	1697.749865689	1697.809897704	23647.059	26823.529	v		
820	Waveform 1	1	1698.509270683	1698.548291493	22941.176	28235.294	v		
820	Spectrogram 1	1	1698.509270683	1698.548291493	22941.176	28235.294	v		
821	Waveform 1	1	1699.807673657	1699.867705672	22941.176	27882.353	e		
821	Spectrogram 1	1	1699.807673657	1699.867705672	22941.176	27882.353	e		
822	Waveform 1	1	1700.426003415	1700.474029027	23294.118	27529.412	e		
822	Spectrogram 1	1	1700.426003415	1700.474029027	23294.118	27529.412	e		
823	Waveform 1	1	1701.689549491	1701.725568700	22941.176	27176.471	e		
823	Spectrogram 1	1	1701.689549491	1701.725568700	22941.176	27176.471	e		
824	Waveform 1	1	1710.442804799	1710.514843217	22588.235	26470.588	v		
824	Spectrogram 1	1	1710.442804799	1710.514843217	22588.235	26470.588	v		
825	Waveform 1	1	1711.037121751	1711.088148964	23647.059	26470.588	e		
825	Spectrogram 1	1	1711.037121751	1711.088148964	23647.059	26470.588	e		
826	Waveform 1	1	1711.709480323	1711.769512338	23647.059	28235.294	e		
826	Spectrogram 1	1	1711.709480323	1711.769512338	23647.059	28235.294	e		
827	Waveform 1	1	1712.355922919	1712.430962938	23294.118	26823.529	e		
827	Spectrogram 1	1	1712.355922919	1712.430962938	23294.118	26823.529	e		
828	Waveform 1	1	1712.916545200	1712.952564409	23647.059	26823.529	v		
828	Spectrogram 1	1	1712.916545200	1712.952564409	23647.059	26823.529	v		
829	Waveform 1	1	1713.441825334	1713.495854148	23647.059	28235.294	e		
829	Spectrogram 1	1	1713.441825334	1713.495854148	23647.059	28235.294	e		
830	Waveform 1	1	1713.952097465	1714.012129480	22941.176	27529.412	e		
830	Spectrogram 1	1	1713.952097465	1714.012129480	22941.176	27529.412	e		
831	Waveform 1	1	1714.504392006	1714.573428823	22941.176	28235.294	e		
831	Spectrogram 1	1	1714.504392006	1714.573428823	22941.176	28235.294	e		
832	Waveform 1	1	1713.690958198	1713.726977407	23647.059	26117.647	v		
832	Spectrogram 1	1	1713.690958198	1713.726977407	23647.059	26117.647	v		
833	Waveform 1	1	1714.231246336	1714.270267146	23647.059	26470.588	v		
833	Spectrogram 1	1	1714.231246336	1714.270267146	23647.059	26470.588	v		
834	Waveform 1	1	1715.074019175	1715.137052791	22941.176	27176.471	e		
834	Spectrogram 1	1	1715.074019175	1715.137052791	22941.176	27176.471	e		
835	Waveform 1	1	1715.635318518	1715.692348933	23294.118	27176.471	e		
835	Spectrogram 1	1	1715.635318518	1715.692348933	23294.118	27176.471	e		
836	Waveform 1	1	1716.201880206	1716.240901015	22588.235	26470.588	v		
836	Spectrogram 1	1	1716.201880206	1716.240901015	22588.235	26470.588	v		
837	Waveform 1	1	1719.637295164	1719.724341586	24000.000	27882.353	v		
837	Spectrogram 1	1	1719.637295164	1719.724341586	24000.000	27882.353	v		
838	Waveform 1	1	1720.812019410	1720.875053026	24000.000	26823.529	e		
838	Spectrogram 1	1	1720.812019410	1720.875053026	24000.000	26823.529	e		
839	Waveform 1	1	1721.067155475	1721.145197095	22235.294	28235.294	e		
839	Spectrogram 1	1	1721.067155475	1721.145197095	22235.294	28235.294	e		
840	Waveform 1	1	1721.430349168	1721.490381183	23647.059	28235.294	e		
840	Spectrogram 1	1	1721.430349168	1721.490381183	23647.059	28235.294	e		
841	Waveform 1	1	1721.697491636	1721.766528454	22941.176	27529.412	v		
841	Spectrogram 1	1	1721.697491636	1721.766528454	22941.176	27529.412	v		
842	Waveform 1	1	1722.063686930	1722.132723748	25411.765	26823.529	e		
842	Spectrogram 1	1	1722.063686930	1722.132723748	25411.765	26823.529	e		
843	Waveform 1	1	1722.330829398	1722.360845406	22941.176	27176.471	v		
843	Spectrogram 1	1	1722.330829398	1722.360845406	22941.176	27176.471	v		
844	Waveform 1	1	1722.691021490	1722.775066312	22941.176	29294.118	e		
844	Spectrogram 1	1	1722.691021490	1722.775066312	22941.176	29294.118	e		
845	Waveform 1	1	1723.221563883	1723.278594298	23647.059	27529.412	e		
845	Spectrogram 1	1	1723.221563883	1723.278594298	23647.059	27529.412	e		
846	Waveform 1	1	1722.967928619	1723.011451830	23294.118	26823.529	v		
846	Spectrogram 1	1	1722.967928619	1723.011451830	23294.118	26823.529	v		
847	Waveform 1	1	1727.904354688	1727.946377099	24352.941	27529.412	v		
847	Spectrogram 1	1	1727.904354688	1727.946377099	24352.941	27529.412	v		
848	Waveform 1	1	1728.135477947	1728.195509962	23294.118	27529.412	e		
848	Spectrogram 1	1	1728.135477947	1728.195509962	23294.118	27529.412	e		
849	Waveform 1	1	1727.422597765	1727.449612172	22941.176	26823.529	v		
849	Spectrogram 1	1	1727.422597765	1727.449612172	22941.176	26823.529	v		
850	Waveform 1	1	1728.642346043	1728.691872456	23647.059	27176.471	v		
850	Spectrogram 1	1	1728.642346043	1728.691872456	23647.059	27176.471	v		
851	Waveform 1	1	1728.903485310	1728.942506120	23647.059	28941.176	v		
851	Spectrogram 1	1	1728.903485310	1728.942506120	23647.059	28941.176	v		
852	Waveform 1	1	1729.167626177	1729.188637383	24705.882	26823.529	v		
852	Spectrogram 1	1	1729.167626177	1729.188637383	24705.882	26823.529	v		
853	Waveform 1	1	1731.294745465	1731.354777480	23294.118	27176.471	e		
853	Spectrogram 1	1	1731.294745465	1731.354777480	23294.118	27176.471	e		
854	Waveform 1	1	1732.093171269	1732.156204885	23294.118	29294.118	e		
854	Spectrogram 1	1	1732.093171269	1732.156204885	23294.118	29294.118	e		
855	Waveform 1	1	1732.377920921	1732.425946533	23294.118	26117.647	v		
855	Spectrogram 1	1	1732.377920921	1732.425946533	23294.118	26117.647	v		
856	Waveform 1	1	1733.773262875	1733.812283685	24352.941	28588.235	e		
856	Spectrogram 1	1	1733.773262875	1733.812283685	24352.941	28588.235	e		
857	Waveform 1	1	1734.280533404	1734.331560618	22588.235	27176.471	v		
857	Spectrogram 1	1	1734.280533404	1734.331560618	22588.235	27176.471	v		
858	Waveform 1	1	1735.007131432	1735.052155444	22235.294	26470.588	v		
858	Spectrogram 1	1	1735.007131432	1735.052155444	22235.294	26470.588	v		
859	Waveform 1	1	1735.584939580	1735.614955587	23294.118	26823.529	v		
859	Spectrogram 1	1	1735.584939580	1735.614955587	23294.118	26823.529	v		
860	Waveform 1	1	1736.431876206	1736.478401018	23647.059	27529.412	v		
860	Spectrogram 1	1	1736.431876206	1736.478401018	23647.059	27529.412	v		
861	Waveform 1	1	1738.679947346	1738.736977760	22235.294	27529.412	v		
861	Spectrogram 1	1	1738.679947346	1738.736977760	22235.294	27529.412	v		
862	Waveform 1	1	1739.230741087	1739.272763497	22588.235	27529.412	v		
862	Spectrogram 1	1	1739.230741087	1739.272763497	22588.235	27529.412	v		
863	Waveform 1	1	1739.478373150	1739.535403564	22235.294	26470.588	e		
863	Spectrogram 1	1	1739.478373150	1739.535403564	22235.294	26470.588	e		
864	Waveform 1	1	1739.859576447	1739.916606862	23294.118	27529.412	e		
864	Spectrogram 1	1	1739.859576447	1739.916606862	23294.118	27529.412	e		
865	Waveform 1	1	1740.177746129	1740.228773342	23647.059	27529.412	v		
865	Spectrogram 1	1	1740.177746129	1740.228773342	23647.059	27529.412	v		
866	Waveform 1	1	1740.573957430	1740.630987844	23647.059	27882.353	e		
866	Spectrogram 1	1	1740.573957430	1740.630987844	23647.059	27882.353	e		
867	Waveform 1	1	1740.842811369	1740.905844985	22235.294	27882.353	e		
867	Spectrogram 1	1	1740.842811369	1740.905844985	22235.294	27882.353	e		
868	Waveform 1	1	1741.127963442	1741.193998658	23294.118	27882.353	e		
868	Spectrogram 1	1	1741.127963442	1741.193998658	23294.118	27882.353	e		
869	Waveform 1	1	1741.422120317	1741.467144328	23294.118	27176.471	v		
869	Spectrogram 1	1	1741.422120317	1741.467144328	23294.118	27176.471	v		
870	Waveform 1	1	1741.716277192	1741.788315610	23647.059	28941.176	e		
870	Spectrogram 1	1	1741.716277192	1741.788315610	23647.059	28941.176	e		
871	Waveform 1	1	1741.923387645	1741.968411656	24000.000	30000.000	e		
871	Spectrogram 1	1	1741.923387645	1741.968411656	24000.000	30000.000	e		
872	Waveform 1	1	1743.348343271	1743.411376887	23294.118	27176.471	v		
872	Spectrogram 1	1	1743.348343271	1743.411376887	23294.118	27176.471	v		
873	Waveform 1	1	1743.498423309	1743.540445720	24705.882	29647.059	v		
873	Spectrogram 1	1	1743.498423309	1743.540445720	24705.882	29647.059	v		
874	Waveform 1	1	1744.026705044	1744.104746664	23294.118	27176.471	e		
874	Spectrogram 1	1	1744.026705044	1744.104746664	23294.118	27176.471	e		
875	Waveform 1	1	1745.753110820	1745.783126828	23294.118	26470.588	v		
875	Spectrogram 1	1	1745.753110820	1745.783126828	23294.118	26470.588	v		
876	Waveform 1	1	1746.329418168	1746.353430974	23294.118	26823.529	v		
876	Spectrogram 1	1	1746.329418168	1746.353430974	23294.118	26823.529	v		
877	Waveform 1	1	1751.645419143	1751.693444755	24000.000	26823.529	v		
877	Spectrogram 1	1	1751.645419143	1751.693444755	24000.000	26823.529	v		
878	Waveform 1	1	1751.939576018	1751.981598429	23294.118	26823.529	v		
878	Spectrogram 1	1	1751.939576018	1751.981598429	23294.118	26823.529	v		
879	Waveform 1	1	1752.212721688	1752.278756905	22941.176	27882.353	e		
879	Spectrogram 1	1	1752.212721688	1752.278756905	22941.176	27882.353	e		
880	Waveform 1	1	1752.494872160	1752.548900974	22941.176	27529.412	e		
880	Spectrogram 1	1	1752.494872160	1752.548900974	22941.176	27529.412	e		
881	Waveform 1	1	1752.790053068	1752.824012304	23647.059	27176.471	v		
881	Spectrogram 1	1	1752.790053068	1752.824012304	23647.059	27176.471	v		
882	Waveform 1	1	1753.756029817	1753.810058631	22588.235	28941.176	e		
882	Spectrogram 1	1	1753.756029817	1753.810058631	22588.235	28941.176	e		
883	Waveform 1	1	1754.428388389	1754.470410800	24352.941	27529.412	v		
883	Spectrogram 1	1	1754.428388389	1754.470410800	24352.941	27529.412	v		
884	Waveform 1	1	1754.599479633	1754.635498842	25764.706	29647.059	v		
884	Spectrogram 1	1	1754.599479633	1754.635498842	25764.706	29647.059	v		
885	Waveform 1	1	1754.767569276	1754.818596489	23647.059	28235.294	v		
885	Spectrogram 1	1	1754.767569276	1754.818596489	23647.059	28235.294	v		
886	Waveform 1	1	1755.049719748	1755.100746961	24705.882	27882.353	e		
886	Spectrogram 1	1	1755.049719748	1755.100746961	24705.882	27882.353	e		
887	Waveform 1	1	1753.473540797	1753.505057605	23647.059	27176.471	v		
887	Spectrogram 1	1	1753.473540797	1753.505057605	23647.059	27176.471	v		
888	Waveform 1	1	1754.021332937	1754.064856148	23294.118	26470.588	v		
888	Spectrogram 1	1	1754.021332937	1754.064856148	23294.118	26470.588	v		
889	Waveform 1	1	1755.604274948	1755.664306963	24705.882	28941.176	e		
889	Spectrogram 1	1	1755.604274948	1755.664306963	24705.882	28941.176	e		
890	Waveform 1	1	1756.192588698	1756.252620713	23294.118	27882.353	v		
890	Spectrogram 1	1	1756.192588698	1756.252620713	23294.118	27882.353	v		
891	Waveform 1	1	1757.237631099	1757.294661514	23294.118	26823.529	v		
891	Spectrogram 1	1	1757.237631099	1757.294661514	23294.118	26823.529	v		
892	Waveform 1	1	1757.729893625	1757.807935245	22941.176	27176.471	v		
892	Spectrogram 1	1	1757.729893625	1757.807935245	22941.176	27176.471	v		
893	Waveform 1	1	1757.988031291	1758.045061705	24352.941	27176.471	v		
893	Spectrogram 1	1	1757.988031291	1758.045061705	24352.941	27176.471	v		
894	Waveform 1	1	1758.284512705	1758.329536716	24000.000	29294.118	v		
894	Spectrogram 1	1	1758.284512705	1758.329536716	24000.000	29294.118	v		
895	Waveform 1	1	1758.567507565	1758.599344349	23294.118	27176.471	v		
895	Spectrogram 1	1	1758.567507565	1758.599344349	23294.118	27176.471	v		
896	Waveform 1	1	1758.841303906	1758.904977474	23294.118	28235.294	e		
896	Spectrogram 1	1	1758.841303906	1758.904977474	23294.118	28235.294	e		
897	Waveform 1	1	1759.132079865	1759.189386076	22941.176	26470.588	v		
897	Spectrogram 1	1	1759.132079865	1759.189386076	22941.176	26470.588	v		
898	Waveform 1	1	1759.412243563	1759.488651845	23294.118	28235.294	e		
898	Spectrogram 1	1	1759.412243563	1759.488651845	23294.118	28235.294	e		
899	Waveform 1	1	1759.717876688	1759.777305351	23647.059	27882.353	e		
899	Spectrogram 1	1	1759.717876688	1759.777305351	23647.059	27882.353	e		
900	Waveform 1	1	1760.261224466	1760.346122556	22588.235	28588.235	e		
900	Spectrogram 1	1	1760.261224466	1760.346122556	22588.235	28588.235	e		
901	Waveform 1	1	1760.868245811	1760.940409188	23294.118	26823.529	e		
901	Spectrogram 1	1	1760.868245811	1760.940409188	23294.118	26823.529	e		
902	Waveform 1	1	1759.993768344	1760.044707198	23294.118	26823.529	v		
902	Spectrogram 1	1	1759.993768344	1760.044707198	23294.118	26823.529	v		
903	Waveform 1	1	1761.746418060	1761.801601819	24000.000	27176.471	v		
903	Spectrogram 1	1	1761.746418060	1761.801601819	24000.000	27176.471	v		
904	Waveform 1	1	1762.344949596	1762.385276189	22941.176	27882.353	v		
904	Spectrogram 1	1	1762.344949596	1762.385276189	22941.176	27882.353	v		
905	Waveform 1	1	1769.228174757	1769.266378898	23294.118	27176.471	v		
905	Spectrogram 1	1	1769.228174757	1769.266378898	23294.118	27176.471	v		
906	Waveform 1	1	1769.920094193	1769.962543238	22588.235	26823.529	v		
906	Spectrogram 1	1	1769.920094193	1769.962543238	22588.235	26823.529	v		
907	Waveform 1	1	1770.242706936	1770.276666172	24705.882	27529.412	v		
907	Spectrogram 1	1	1770.242706936	1770.276666172	24705.882	27529.412	v		
908	Waveform 1	1	1770.853973186	1770.904912040	24352.941	27176.471	v		
908	Spectrogram 1	1	1770.853973186	1770.904912040	24352.941	27176.471	v		
909	Waveform 1	1	1771.868505365	1771.910954410	23647.059	26823.529	v		
909	Spectrogram 1	1	1771.868505365	1771.910954410	23647.059	26823.529	v		
910	Waveform 1	1	1772.174138490	1772.199607917	25411.765	27882.353	v		
910	Spectrogram 1	1	1772.174138490	1772.199607917	25411.765	27882.353	v		
911	Waveform 1	1	1772.472660664	1772.523599518	23294.118	26823.529	v		
911	Spectrogram 1	1	1772.472660664	1772.523599518	23294.118	26823.529	v		
912	Waveform 1	1	1784.174735767	1784.242654239	23647.059	27882.353	v		
912	Spectrogram 1	1	1784.174735767	1784.242654239	23647.059	27882.353	v		
913	Waveform 1	1	1785.074655524	1785.155308709	22941.176	27529.412	e		
913	Spectrogram 1	1	1785.074655524	1785.155308709	22941.176	27529.412	e		
914	Waveform 1	1	1785.418492789	1785.477921452	23294.118	26117.647	v		
914	Spectrogram 1	1	1785.418492789	1785.477921452	23294.118	26117.647	v		
915	Waveform 1	1	1785.715636105	1785.779309673	24000.000	27529.412	e		
915	Spectrogram 1	1	1785.715636105	1785.779309673	24000.000	27529.412	e		
916	Waveform 1	1	1783.585732906	1783.606744112	24352.941	27176.471	v		
916	Spectrogram 1	1	1783.585732906	1783.606744112	24352.941	27176.471	v		
917	Waveform 1	1	1786.012737784	1786.069768199	23647.059	26470.588	v		
917	Spectrogram 1	1	1786.012737784	1786.069768199	23647.059	26470.588	v		
918	Waveform 1	1	1786.321902663	1786.378933078	23647.059	28235.294	e		
918	Spectrogram 1	1	1786.321902663	1786.378933078	23647.059	28235.294	e		
919	Waveform 1	1	1787.050550792	1787.119587610	23647.059	28235.294	e		
919	Spectrogram 1	1	1787.050550792	1787.119587610	23647.059	28235.294	e		
920	Waveform 1	1	1787.662877349	1787.713904562	24000.000	27176.471	v		
920	Spectrogram 1	1	1787.662877349	1787.713904562	24000.000	27176.471	v		
921	Waveform 1	1	1788.305219913	1788.368253529	23647.059	28235.294	v		
921	Spectrogram 1	1	1788.305219913	1788.368253529	23647.059	28235.294	v		
922	Waveform 1	1	1788.782410469	1788.836439283	21882.353	28588.235	v		
922	Spectrogram 1	1	1788.782410469	1788.836439283	21882.353	28588.235	v		
923	Waveform 1	1	1789.382730622	1789.433757835	22941.176	27529.412	v		
923	Spectrogram 1	1	1789.382730622	1789.433757835	22941.176	27529.412	v		
924	Waveform 1	1	1789.672595824	1789.750637444	22941.176	28235.294	v		
924	Spectrogram 1	1	1789.672595824	1789.750637444	22941.176	28235.294	v		
925	Waveform 1	1	1787.868685680	1787.898400012	24352.941	27529.412	v		
925	Spectrogram 1	1	1787.868685680	1787.898400012	24352.941	27529.412	v		
926	Waveform 1	1	1793.929611310	1793.999652234	23294.118	26823.529	v		
926	Spectrogram 1	1	1793.929611310	1793.999652234	23294.118	26823.529	v		
